<TICKER>,<DATE>,<OPEN_TAR>,<HIGH_TAR>,<LOW_TAR>,<CLOSE_TAR>,<VOL_TAR>,<OPEN_DEP1>,<HIGH_DEP1>,<LOW_DEP1>,<CLOSE_DEP1>
SBER,20140729,72.4900000,74.5000000,71.8600000,73.2000000,193519260,35.3457000,35.3457000,35.3457000,35.3457000
SBER,20140730,72.6900000,75.8300000,72.3300000,73.6800000,194354560,35.6339000,35.6339000,35.6339000,35.6339000
SBER,20140731,73.8000000,75.2700000,73.2400000,73.6000000,110552540,35.7271000,35.7271000,35.7271000,35.7271000
SBER,20140801,72.8800000,73.5000000,71.5200000,72.3700000,183341720,35.4438000,35.4438000,35.4438000,35.4438000
SBER,20140804,72.7800000,73.5900000,71.8500000,72.7500000,102873200,35.7272000,35.7272000,35.7272000,35.7272000
SBER,20140805,72.9900000,73.3000000,71.5700000,71.6000000,103325050,35.6605000,35.6605000,35.6605000,35.6605000
SBER,20140806,71.2400000,71.3000000,68.8500000,69.0000000,252725470,35.7987000,35.7987000,35.7987000,35.7987000
SBER,20140807,68.4200000,69.3000000,66.1000000,68.5000000,257438800,36.1102000,36.1102000,36.1102000,36.1102000
SBER,20140808,67.9200000,70.7500000,67.9100000,70.7000000,162223320,36.2496000,36.2496000,36.2496000,36.2496000
SBER,20140811,72.0100000,74.4000000,72.0100000,74.2100000,167921460,36.4461000,36.4461000,36.4461000,36.4461000
SBER,20140812,74.1000000,75.1800000,72.8800000,73.3500000,168487550,36.0475000,36.0475000,36.0475000,36.0475000
SBER,20140813,73.1000000,75.1900000,72.6000000,74.8400000,136902970,36.0890000,36.0890000,36.0890000,36.0890000
SBER,20140814,74.9400000,75.8700000,74.3000000,74.9900000,146614030,36.2222000,36.2222000,36.2222000,36.2222000
SBER,20140815,75.0100000,76.0000000,74.0000000,75.0500000,127006340,36.0395000,36.0395000,36.0395000,36.0395000
SBER,20140818,75.1800000,75.9800000,74.7700000,75.1500000,87121020,36.0014000,36.0014000,36.0014000,36.0014000
SBER,20140819,75.6000000,76.1000000,75.1100000,76.0000000,97406260,36.0294000,36.0294000,36.0294000,36.0294000
SBER,20140820,75.9900000,76.9000000,75.1800000,76.9000000,120037340,36.1094000,36.1094000,36.1094000,36.1094000
SBER,20140821,76.8500000,78.6100000,76.7100000,78.4000000,115887250,36.2240000,36.2240000,36.2240000,36.2240000
SBER,20140822,78.4900000,78.8900000,76.8800000,78.3900000,140582040,36.3317000,36.3317000,36.3317000,36.3317000
SBER,20140825,78.5300000,79.6900000,78.2500000,78.5600000,118566100,36.0027000,36.0027000,36.0027000,36.0027000
SBER,20140826,78.6000000,78.9200000,77.2400000,77.4400000,79118650,36.1201000,36.1201000,36.1201000,36.1201000
SBER,20140827,77.8800000,78.3900000,77.5100000,77.9300000,81469360,36.1358000,36.1358000,36.1358000,36.1358000
SBER,20140828,77.7600000,77.8700000,74.4500000,74.5900000,231748020,36.1397000,36.1397000,36.1397000,36.1397000
SBER,20140829,74.4900000,74.9700000,72.5600000,73.2100000,193264310,36.3053000,36.3053000,36.3053000,36.3053000
SBER,20140901,73.5000000,74.9400000,72.5200000,73.6800000,164065650,36.9316000,36.9316000,36.9316000,36.9316000
SBER,20140902,73.6200000,74.4900000,72.9400000,73.7600000,104553690,37.2945000,37.2945000,37.2945000,37.2945000
SBER,20140903,74.1700000,78.7500000,73.7500000,78.5000000,276938760,37.3480000,37.3480000,37.3480000,37.3480000
SBER,20140904,78.6000000,79.9500000,77.1800000,79.3900000,158402200,37.3183000,37.3183000,37.3183000,37.3183000
SBER,20140905,78.7800000,81.3000000,78.5000000,80.2500000,159067740,36.8038000,36.8038000,36.8038000,36.8038000
SBER,20140908,80.2500000,80.3900000,78.2600000,78.6900000,108326530,36.9219000,36.9219000,36.9219000,36.9219000
SBER,20140909,78.8600000,80.2000000,78.6900000,79.4100000,105703500,37.0866000,37.0866000,37.0866000,37.0866000
SBER,20140910,78.8700000,79.4000000,78.3900000,78.6700000,86106520,37.0261000,37.0261000,37.0261000,37.0261000
SBER,20140911,79.0600000,79.5500000,76.1400000,76.3000000,152966850,37.1693000,37.1693000,37.1693000,37.1693000
SBER,20140912,76.0100000,77.7700000,75.1300000,76.6500000,145210060,37.3758000,37.3758000,37.3758000,37.3758000
SBER,20140915,76.3500000,77.0800000,75.4500000,75.6300000,127059940,37.6545000,37.6545000,37.6545000,37.6545000
SBER,20140916,75.8500000,77.9000000,75.6300000,77.6000000,141600670,37.9861000,37.9861000,37.9861000,37.9861000
SBER,20140917,77.5000000,78.9200000,76.5500000,78.6600000,150298440,38.7058000,38.7058000,38.7058000,38.7058000
SBER,20140918,78.6600000,79.3000000,77.7100000,77.9800000,102195640,38.3724000,38.3724000,38.3724000,38.3724000
SBER,20140919,78.2500000,78.4600000,76.6200000,77.4000000,122889970,38.4209000,38.4209000,38.4209000,38.4209000
SBER,20140922,77.2000000,77.6900000,75.8900000,76.0000000,84474830,38.4134000,38.4134000,38.4134000,38.4134000
SBER,20140923,76.3400000,77.8400000,76.2000000,77.6800000,97604660,38.5782000,38.5782000,38.5782000,38.5782000
SBER,20140924,77.9200000,79.5500000,77.8700000,79.0500000,123450460,38.6672000,38.6672000,38.6672000,38.6672000
SBER,20140925,79.6000000,80.1500000,78.0000000,78.0100000,120975670,38.3830000,38.3830000,38.3830000,38.3830000
SBER,20140926,77.5700000,78.4300000,76.8500000,77.6000000,111403440,38.3007000,38.3007000,38.3007000,38.3007000
SBER,20140929,77.9600000,78.3800000,76.5300000,76.7000000,100614370,38.7243000,38.7243000,38.7243000,38.7243000
SBER,20140930,77.0600000,77.4400000,75.5200000,75.5200000,144462750,39.3866000,39.3866000,39.3866000,39.3866000
SBER,20141001,75.1800000,76.2600000,74.2600000,74.2600000,130098910,39.3836000,39.3836000,39.3836000,39.3836000
SBER,20141002,74.0700000,74.4700000,72.5700000,73.1500000,145077120,39.6604000,39.6604000,39.6604000,39.6604000
SBER,20141003,73.7500000,74.6900000,73.1200000,73.7700000,111589130,39.5474000,39.5474000,39.5474000,39.5474000
SBER,20141006,74.3700000,76.6000000,74.2500000,76.3300000,125523680,39.6980000,39.6980000,39.6980000,39.6980000
SBER,20141007,76.3300000,76.5400000,74.9600000,75.3200000,97118100,39.9820000,39.9820000,39.9820000,39.9820000
SBER,20141008,74.8300000,75.2500000,73.7600000,73.8000000,131797890,39.7417000,39.7417000,39.7417000,39.7417000
SBER,20141009,75.0500000,75.7000000,73.5200000,73.6500000,144275830,39.9819000,39.9819000,39.9819000,39.9819000
SBER,20141010,72.6200000,73.7700000,72.0600000,73.5000000,141204560,39.9800000,39.9800000,39.9800000,39.9800000
SBER,20141013,72.7900000,75.2400000,72.6500000,74.2600000,116770580,40.2125000,40.2125000,40.2125000,40.2125000
SBER,20141014,74.1500000,75.3600000,73.8600000,74.5500000,95409030,40.3251000,40.3251000,40.3251000,40.3251000
SBER,20141015,74.3200000,74.8600000,72.8100000,73.0800000,120345000,40.5304000,40.5304000,40.5304000,40.5304000
SBER,20141016,73.2400000,74.0500000,70.9500000,71.1200000,195506300,40.9416000,40.9416000,40.9416000,40.9416000
SBER,20141017,71.8100000,73.3000000,71.3800000,73.1500000,145909100,40.7457000,40.7457000,40.7457000,40.7457000
SBER,20141020,73.4000000,73.9300000,71.7500000,72.2500000,121799680,41.0450000,41.0450000,41.0450000,41.0450000
SBER,20141021,72.0000000,73.1600000,71.3000000,72.5000000,116499320,40.8815000,40.8815000,40.8815000,40.8815000
SBER,20141022,73.0000000,73.3700000,71.8000000,71.8200000,98395720,41.0501000,41.0501000,41.0501000,41.0501000
SBER,20141023,71.4700000,72.1000000,70.8500000,71.5900000,132351600,40.9671000,40.9671000,40.9671000,40.9671000
SBER,20141024,71.3500000,72.4900000,70.9300000,72.4900000,76025880,41.4958000,41.4958000,41.4958000,41.4958000
SBER,20141027,73.2100000,73.7800000,72.2500000,72.9000000,119368030,41.8101000,41.8101000,41.8101000,41.8101000
SBER,20141028,73.1200000,74.2000000,72.7300000,73.9000000,101379510,41.9497000,41.9497000,41.9497000,41.9497000
SBER,20141029,74.1100000,74.8000000,73.6800000,74.0500000,99965540,42.3934000,42.3934000,42.3934000,42.3934000
SBER,20141030,73.6900000,75.1300000,73.4300000,74.9800000,180886730,42.6525000,42.6525000,42.6525000,42.6525000
SBER,20141031,75.4400000,76.8400000,75.2300000,76.2300000,154159760,43.3943000,43.3943000,43.3943000,43.3943000
SBER,20141103,76.0800000,76.6600000,75.6100000,76.2900000,49803510,41.9627000,41.9627000,41.9627000,41.9627000
SBER,20141105,75.8100000,75.9400000,75.0200000,75.6500000,100999010,41.9627000,41.9627000,41.9627000,41.9627000
SBER,20141106,75.7500000,76.8800000,74.7500000,75.0500000,109607470,44.3993000,44.3993000,44.3993000,44.3993000
SBER,20141107,75.1900000,77.6500000,74.4100000,75.6900000,195025430,45.1854000,45.1854000,45.1854000,45.1854000
SBER,20141110,76.3600000,77.7800000,76.1200000,77.7800000,125476780,47.8774000,47.8774000,47.8774000,47.8774000
SBER,20141111,77.8000000,78.7000000,77.0100000,77.3400000,130709130,45.8926000,45.8926000,45.8926000,45.8926000
SBER,20141112,77.3700000,77.5500000,76.1300000,76.3200000,113818750,45.9520000,45.9520000,45.9520000,45.9520000
SBER,20141113,76.3200000,76.5000000,73.7300000,74.0300000,150493670,46.3379000,46.3379000,46.3379000,46.3379000
SBER,20141114,73.7900000,74.5000000,73.1000000,74.1500000,101698780,46.1233000,46.1233000,46.1233000,46.1233000
SBER,20141117,73.7700000,74.4500000,73.4700000,73.9700000,77940610,47.3920000,47.3920000,47.3920000,47.3920000
SBER,20141118,74.3900000,75.3500000,73.4500000,75.2100000,121005350,47.3329000,47.3329000,47.3329000,47.3329000
SBER,20141119,75.2500000,75.5400000,73.8700000,73.9000000,89106340,46.9797000,46.9797000,46.9797000,46.9797000
SBER,20141120,73.9600000,74.9000000,72.9300000,73.6300000,104514240,47.0294000,47.0294000,47.0294000,47.0294000
SBER,20141121,73.9600000,74.7100000,72.9500000,74.3900000,105751390,46.7047000,46.7047000,46.7047000,46.7047000
SBER,20141124,74.8600000,75.4000000,74.0100000,74.4000000,85457090,45.7926000,45.7926000,45.7926000,45.7926000
SBER,20141125,74.4500000,74.6600000,73.7600000,74.1100000,59706430,44.7852000,44.7852000,44.7852000,44.7852000
SBER,20141126,73.7700000,74.1300000,73.2600000,73.8500000,91629070,44.9758000,44.9758000,44.9758000,44.9758000
SBER,20141127,73.6500000,74.2000000,73.0400000,73.0400000,87592190,46.4244000,46.4244000,46.4244000,46.4244000
SBER,20141128,72.8800000,72.8900000,71.4200000,72.2500000,127971470,47.6629000,47.6629000,47.6629000,47.6629000
SBER,20141201,71.8900000,74.2000000,71.5100000,73.7900000,138972830,49.3220000,49.3220000,49.3220000,49.3220000
SBER,20141202,74.0600000,74.4700000,71.3100000,71.6400000,133397910,51.8068000,51.8068000,51.8068000,51.8068000
SBER,20141203,71.8700000,72.3500000,71.4200000,72.0000000,115674740,50.7678000,50.7678000,50.7678000,50.7678000
SBER,20141204,72.2100000,74.0300000,71.0000000,71.0400000,162007030,54.3821000,54.3821000,54.3821000,54.3821000
SBER,20141205,70.9500000,71.7300000,68.4000000,68.6000000,160108420,52.6932000,52.6932000,52.6932000,52.6932000
SBER,20141208,69.1500000,69.6700000,65.2300000,65.3000000,167051630,53.1088000,53.1088000,53.1088000,53.1088000
SBER,20141209,64.7600000,66.9000000,62.6100000,66.2600000,197931460,53.3079000,53.3079000,53.3079000,53.3079000
SBER,20141210,66.5900000,68.7000000,65.7800000,67.7700000,179946200,54.2116000,54.2116000,54.2116000,54.2116000
SBER,20141211,67.8700000,68.4000000,65.2500000,65.9500000,181899420,54.2758000,54.2758000,54.2758000,54.2758000
SBER,20141212,65.3900000,66.2000000,63.0700000,64.2000000,156646460,54.7932000,54.7932000,54.7932000,54.7932000
SBER,20141215,64.0000000,65.7400000,59.9200000,60.1300000,223636410,56.8919000,56.8919000,56.8919000,56.8919000
SBER,20141216,59.5000000,61.9500000,47.2100000,53.5000000,470470430,58.3461000,58.3461000,58.3461000,58.3461000
SBER,20141217,54.0400000,60.8800000,52.3800000,59.9000000,446373430,61.1512000,61.1512000,61.1512000,61.1512000
SBER,20141218,61.5200000,65.8000000,60.2500000,62.9100000,317552200,67.7851000,67.7851000,67.7851000,67.7851000
SBER,20141219,61.8300000,63.0800000,59.5000000,61.4400000,171245270,59.6029000,59.6029000,59.6029000,59.6029000
SBER,20141222,63.1500000,64.2000000,57.8200000,58.6000000,228160230,60.6825000,60.6825000,60.6825000,60.6825000
SBER,20141223,59.0900000,59.5300000,52.8600000,54.0000000,230833530,56.4940000,56.4940000,56.4940000,56.4940000
SBER,20141224,53.6100000,55.4500000,51.5100000,55.0000000,166285320,54.5687000,54.5687000,54.5687000,54.5687000
SBER,20141225,55.0300000,58.8500000,54.7100000,58.7000000,116639360,54.4913000,54.4913000,54.4913000,54.4913000
SBER,20141226,59.0200000,60.0000000,56.0500000,57.1300000,134604490,52.6159000,52.6159000,52.6159000,52.6159000
SBER,20141229,57.0100000,58.2900000,53.7000000,54.5100000,113630750,52.0343000,52.0343000,52.0343000,52.0343000
SBER,20141230,53.0500000,55.6500000,51.6000000,54.9000000,120226020,56.6801000,56.6801000,56.6801000,56.6801000
SBER,20150105,54.0300000,56.7700000,53.5800000,56.3700000,63125270,56.2584000,56.2584000,56.2584000,56.2584000
SBER,20150106,56.0000000,58.4500000,55.8300000,58.2800000,70251090,56.2376000,56.2376000,56.2376000,56.2376000
SBER,20150108,58.9000000,67.7700000,58.6100000,65.7000000,187516500,56.2376000,56.2376000,56.2376000,56.2376000
SBER,20150109,65.8000000,66.8800000,62.2500000,63.1000000,107504520,56.2376000,56.2376000,56.2376000,56.2376000
SBER,20150112,62.2200000,63.8400000,61.6600000,62.9000000,99348150,56.2376000,56.2376000,56.2376000,56.2376000
SBER,20150113,62.3200000,62.9800000,59.2500000,60.3100000,190523350,62.7363000,62.7363000,62.7363000,62.7363000
SBER,20150114,59.6700000,61.2000000,59.6000000,60.0500000,133914740,64.8425000,64.8425000,64.8425000,64.8425000
SBER,20150115,61.1700000,62.6800000,60.7100000,61.8000000,179760110,66.0983000,66.0983000,66.0983000,66.0983000
SBER,20150116,61.8000000,62.4300000,60.4100000,61.9900000,142850950,64.8337000,64.8337000,64.8337000,64.8337000
SBER,20150119,61.5900000,63.6700000,61.5500000,61.8000000,124881980,65.1738000,65.1738000,65.1738000,65.1738000
SBER,20150120,61.8300000,62.2500000,60.2700000,60.8000000,120082050,64.9732000,64.9732000,64.9732000,64.9732000
SBER,20150121,61.0800000,63.2000000,60.9500000,62.8000000,106787340,64.9862000,64.9862000,64.9862000,64.9862000
SBER,20150122,63.0300000,64.8800000,62.4200000,64.3500000,173328060,65.5558000,65.5558000,65.5558000,65.5558000
SBER,20150123,64.9900000,66.7200000,63.9000000,64.4500000,163113520,65.4000000,65.4000000,65.4000000,65.4000000
SBER,20150126,63.7500000,63.8800000,60.1700000,60.4900000,153954480,63.3930000,63.3930000,63.3930000,63.3930000
SBER,20150127,58.1900000,61.4400000,57.2000000,61.2000000,188030700,65.5937000,65.5937000,65.5937000,65.5937000
SBER,20150128,61.8200000,62.5800000,60.3100000,60.6300000,139255140,67.8153000,67.8153000,67.8153000,67.8153000
SBER,20150129,60.3600000,62.0000000,59.6000000,60.5000000,150437700,67.1506000,67.1506000,67.1506000,67.1506000
SBER,20150130,61.2600000,61.5000000,59.6700000,61.5000000,194803960,68.7303000,68.7303000,68.7303000,68.7303000
SBER,20150202,62.0000000,62.5700000,60.0300000,61.4000000,194709040,68.9291000,68.9291000,68.9291000,68.9291000
SBER,20150203,62.0000000,62.8500000,60.8300000,62.0000000,140760260,69.6640000,69.6640000,69.6640000,69.6640000
SBER,20150204,62.5100000,62.6900000,60.8700000,61.0400000,83362480,67.7727000,67.7727000,67.7727000,67.7727000
SBER,20150205,60.5700000,62.4800000,59.9000000,62.4100000,173260500,65.4470000,65.4470000,65.4470000,65.4470000
SBER,20150206,62.8100000,64.8800000,62.4500000,64.3100000,180629990,68.6113000,68.6113000,68.6113000,68.6113000
SBER,20150209,64.3000000,67.4000000,63.8500000,65.5700000,223903050,66.0432000,66.0432000,66.0432000,66.0432000
SBER,20150210,65.4100000,66.4300000,64.4700000,65.0000000,121353630,65.7817000,65.7817000,65.7817000,65.7817000
SBER,20150211,66.1200000,66.4600000,65.0800000,65.1200000,142083250,65.4469000,65.4469000,65.4469000,65.4469000
SBER,20150212,66.0500000,69.4700000,64.5500000,67.2100000,402858420,66.0585000,66.0585000,66.0585000,66.0585000
SBER,20150213,68.0000000,70.7500000,68.0000000,70.6000000,375537650,66.0994000,66.0994000,66.0994000,66.0994000
SBER,20150216,70.7200000,71.9000000,69.6700000,70.0000000,130958800,65.0862000,65.0862000,65.0862000,65.0862000
SBER,20150217,70.1500000,73.9600000,69.7200000,72.4500000,243505180,62.6632000,62.6632000,62.6632000,62.6632000
SBER,20150218,73.3500000,76.8400000,72.8300000,76.4000000,237729810,62.8353000,62.8353000,62.8353000,62.8353000
SBER,20150219,76.0000000,76.5600000,72.8000000,73.7800000,238350910,62.4001000,62.4001000,62.4001000,62.4001000
SBER,20150220,74.4200000,75.4500000,73.5200000,74.7500000,177413610,62.1307000,62.1307000,62.1307000,62.1307000
SBER,20150224,71.9700000,73.8700000,71.7600000,73.7000000,116492680,61.7235000,61.7235000,61.7235000,61.7235000
SBER,20150225,73.8100000,74.6000000,72.9000000,74.2000000,122619350,63.5083000,63.5083000,63.5083000,63.5083000
SBER,20150226,75.0100000,76.6000000,74.6000000,75.9500000,143362770,62.5906000,62.5906000,62.5906000,62.5906000
SBER,20150227,75.7200000,76.7500000,75.2600000,75.9100000,129646770,60.7109000,60.7109000,60.7109000,60.7109000
SBER,20150302,76.3400000,77.4500000,76.1000000,76.2000000,110350330,61.2718000,61.2718000,61.2718000,61.2718000
SBER,20150303,76.0400000,76.9800000,74.8400000,75.5500000,129638970,62.2248000,62.2248000,62.2248000,62.2248000
SBER,20150304,75.3500000,75.7200000,72.3100000,72.3100000,117741850,62.3649000,62.3649000,62.3649000,62.3649000
SBER,20150305,72.9000000,74.1600000,71.8600000,72.7000000,175774530,61.8745000,61.8745000,61.8745000,61.8745000
SBER,20150306,73.0300000,74.1100000,72.5800000,73.2500000,105004320,61.8457000,61.8457000,61.8457000,61.8457000
SBER,20150310,72.4900000,72.7100000,69.0900000,69.8000000,149452920,59.9938000,59.9938000,59.9938000,59.9938000
SBER,20150311,69.8100000,71.3100000,68.7800000,70.6800000,149640420,60.6649000,60.6649000,60.6649000,60.6649000
SBER,20150312,71.1300000,71.5900000,70.0200000,70.7900000,82826780,62.6797000,62.6797000,62.6797000,62.6797000
SBER,20150313,71.0000000,71.3000000,67.8100000,67.8700000,151539080,60.9595000,60.9595000,60.9595000,60.9595000
SBER,20150316,67.5200000,67.8000000,65.2300000,65.5700000,156219530,61.3167000,61.3167000,61.3167000,61.3167000
SBER,20150317,66.0600000,66.4500000,63.8600000,64.6500000,183354400,62.1497000,62.1497000,62.1497000,62.1497000
SBER,20150318,64.9100000,66.0500000,64.7300000,65.2600000,108022410,61.7510000,61.7510000,61.7510000,61.7510000
SBER,20150319,66.4600000,66.8800000,64.4500000,64.9000000,123897660,61.3483000,61.3483000,61.3483000,61.3483000
SBER,20150320,64.9500000,67.2200000,64.4000000,67.0000000,147821230,59.8308000,59.8308000,59.8308000,59.8308000
SBER,20150323,67.5300000,67.5500000,64.8300000,65.0000000,131365440,60.0341000,60.0341000,60.0341000,60.0341000
SBER,20150324,65.0000000,66.3600000,63.7400000,65.6000000,121872960,59.4452000,59.4452000,59.4452000,59.4452000
SBER,20150325,65.7500000,66.1500000,64.3100000,64.8000000,97732050,58.7710000,58.7710000,58.7710000,58.7710000
SBER,20150326,65.4200000,65.8000000,62.6200000,62.8500000,148036640,57.3879000,57.3879000,57.3879000,57.3879000
SBER,20150327,63.0300000,63.5500000,60.5700000,61.0000000,157694600,56.4271000,56.4271000,56.4271000,56.4271000
SBER,20150330,60.8700000,63.1700000,60.6700000,63.0100000,121542470,57.7279000,57.7279000,57.7279000,57.7279000
SBER,20150331,63.0000000,63.4000000,61.9200000,62.8800000,113629130,58.4643000,58.4643000,58.4643000,58.4643000
SBER,20150401,62.4400000,64.6900000,62.1800000,64.5000000,161051950,57.6500000,57.6500000,57.6500000,57.6500000
SBER,20150402,64.6000000,66.1700000,64.0300000,65.9200000,138438980,58.3536000,58.3536000,58.3536000,58.3536000
SBER,20150403,65.9000000,66.4000000,65.1600000,65.5000000,85547720,56.9902000,56.9902000,56.9902000,56.9902000
SBER,20150406,65.6500000,68.9900000,65.5700000,68.9900000,136968030,56.7534000,56.7534000,56.7534000,56.7534000
SBER,20150407,68.8300000,70.2700000,68.1500000,69.6000000,224461670,56.5161000,56.5161000,56.5161000,56.5161000
SBER,20150408,69.4400000,69.9300000,68.6100000,69.4000000,124255630,55.3328000,55.3328000,55.3328000,55.3328000
SBER,20150409,69.0500000,72.0000000,68.9600000,72.0000000,187895180,54.0270000,54.0270000,54.0270000,54.0270000
SBER,20150410,72.1600000,72.4500000,70.2300000,71.5000000,143931590,52.5424000,52.5424000,52.5424000,52.5424000
SBER,20150413,71.8500000,74.5500000,71.4300000,74.1000000,165072180,51.0678000,51.0678000,51.0678000,51.0678000
SBER,20150414,74.1100000,74.8200000,72.8900000,74.0500000,135394590,52.4220000,52.4220000,52.4220000,52.4220000
SBER,20150415,74.1500000,76.4900000,73.9100000,76.4900000,153798530,51.9749000,51.9749000,51.9749000,51.9749000
SBER,20150416,76.9500000,77.5100000,74.8500000,76.5000000,176365480,50.5033000,50.5033000,50.5033000,50.5033000
SBER,20150417,76.6300000,76.9600000,72.5000000,72.5000000,157293590,49.6749000,49.6749000,49.6749000,49.6749000
SBER,20150420,72.5000000,74.0700000,71.2200000,73.5000000,157817040,50.5295000,50.5295000,50.5295000,50.5295000
SBER,20150421,73.6200000,75.6700000,73.2600000,75.2400000,157620460,51.5207000,51.5207000,51.5207000,51.5207000
SBER,20150422,75.1900000,75.3300000,72.6300000,73.9000000,143842050,53.9728000,53.9728000,53.9728000,53.9728000
SBER,20150423,73.9800000,76.5700000,72.1100000,75.8000000,192827690,53.6555000,53.6555000,53.6555000,53.6555000
SBER,20150424,75.7500000,77.7000000,74.8900000,75.7500000,155112060,51.6011000,51.6011000,51.6011000,51.6011000
SBER,20150427,76.0000000,76.8600000,74.5800000,75.2000000,126267280,50.2473000,50.2473000,50.2473000,50.2473000
SBER,20150428,74.7900000,75.7500000,73.9000000,75.7000000,99132370,51.4690000,51.4690000,51.4690000,51.4690000
SBER,20150429,75.6200000,76.2700000,74.6800000,75.2000000,87118020,52.3041000,52.3041000,52.3041000,52.3041000
SBER,20150430,75.2000000,76.9600000,74.9700000,76.9000000,105014840,51.7029000,51.7029000,51.7029000,51.7029000
SBER,20150505,77.2100000,80.6000000,76.8000000,80.2100000,136433760,51.1388000,51.1388000,51.1388000,51.1388000
SBER,20150506,80.3700000,80.9800000,78.6400000,79.2000000,110319290,51.7574000,51.7574000,51.7574000,51.7574000
SBER,20150507,78.8700000,78.8900000,75.9700000,76.5000000,111764340,49.9816000,49.9816000,49.9816000,49.9816000
SBER,20150508,76.3000000,76.6700000,75.0700000,75.5000000,109556830,50.3615000,50.3615000,50.3615000,50.3615000
SBER,20150512,75.4300000,76.7000000,74.3300000,75.1900000,99504920,50.7511000,50.7511000,50.7511000,50.7511000
SBER,20150513,75.4200000,76.0700000,74.7000000,75.2400000,108291690,50.9140000,50.9140000,50.9140000,50.9140000
SBER,20150514,75.0700000,75.3500000,73.6000000,74.3100000,89924850,49.5366000,49.5366000,49.5366000,49.5366000
SBER,20150515,74.5200000,75.1800000,73.7400000,75.0500000,66404900,50.0774000,50.0774000,50.0774000,50.0774000
SBER,20150518,75.4500000,76.0500000,75.0900000,75.3600000,91185850,50.0115000,50.0115000,50.0115000,50.0115000
SBER,20150519,75.3300000,75.3400000,73.0300000,73.3500000,95023870,49.2175000,49.2175000,49.2175000,49.2175000
SBER,20150520,73.2700000,73.5800000,71.4100000,71.6000000,111268620,49.1777000,49.1777000,49.1777000,49.1777000
SBER,20150521,71.7300000,73.5900000,71.1500000,73.2500000,98600990,49.7919000,49.7919000,49.7919000,49.7919000
SBER,20150522,73.3300000,74.6700000,73.0600000,74.3500000,130033450,49.9204000,49.9204000,49.9204000,49.9204000
SBER,20150525,74.3900000,74.7400000,72.9100000,74.4600000,60929110,49.7901000,49.7901000,49.7901000,49.7901000
SBER,20150526,74.6700000,75.1600000,73.9000000,74.6700000,80471190,49.8613000,49.8613000,49.8613000,49.8613000
SBER,20150527,74.4500000,74.5000000,72.4100000,74.2300000,110126400,50.3223000,50.3223000,50.3223000,50.3223000
SBER,20150528,74.0800000,74.9700000,73.3200000,73.6000000,83440370,51.0178000,51.0178000,51.0178000,51.0178000
SBER,20150529,73.7000000,76.1300000,73.5000000,73.5000000,136648870,52.2907000,52.2907000,52.2907000,52.2907000
SBER,20150601,73.6900000,74.4900000,72.6500000,72.6500000,113166820,52.9716000,52.9716000,52.9716000,52.9716000
SBER,20150602,72.8900000,74.2500000,72.2500000,73.9200000,75356810,52.8213000,52.8213000,52.8213000,52.8213000
SBER,20150603,74.1800000,74.3500000,71.6000000,71.7200000,107185010,53.4413000,53.4413000,53.4413000,53.4413000
SBER,20150604,71.6900000,72.2000000,70.5500000,71.2500000,109915900,53.0590000,53.0590000,53.0590000,53.0590000
SBER,20150605,71.1700000,71.7500000,70.2000000,70.6100000,77264650,54.9908000,54.9908000,54.9908000,54.9908000
SBER,20150608,70.8100000,71.0500000,69.1500000,69.1700000,102661510,56.2463000,56.2463000,56.2463000,56.2463000
SBER,20150609,69.2500000,70.3500000,68.4100000,70.2100000,98679290,56.0435000,56.0435000,56.0435000,56.0435000
SBER,20150610,70.5200000,72.0700000,70.3000000,71.5100000,91432340,55.9100000,55.9100000,55.9100000,55.9100000
SBER,20150611,71.1400000,72.5500000,70.2300000,72.5500000,123789840,54.8219000,54.8219000,54.8219000,54.8219000
SBER,20150615,72.0200000,72.2700000,70.6000000,71.8000000,101963530,54.5285000,54.5285000,54.5285000,54.5285000
SBER,20150616,71.6000000,73.8000000,70.9600000,73.5000000,107516490,55.2679000,55.2679000,55.2679000,55.2679000
SBER,20150617,73.4700000,74.4100000,72.7800000,72.8100000,86933500,54.0409000,54.0409000,54.0409000,54.0409000
SBER,20150618,73.1500000,74.3700000,72.6000000,72.9800000,91367020,53.8999000,53.8999000,53.8999000,53.8999000
SBER,20150619,73.1700000,73.3800000,71.5600000,71.5600000,92629320,53.3301000,53.3301000,53.3301000,53.3301000
SBER,20150622,72.0500000,72.4600000,71.5000000,72.0000000,74211580,53.8006000,53.8006000,53.8006000,53.8006000
SBER,20150623,72.2100000,72.3700000,71.5000000,72.0100000,52910790,53.5569000,53.5569000,53.5569000,53.5569000
SBER,20150624,72.1400000,72.5000000,71.3500000,71.9800000,56375850,54.2081000,54.2081000,54.2081000,54.2081000
SBER,20150625,71.9100000,72.2400000,71.4200000,71.4200000,45455840,54.0746000,54.0746000,54.0746000,54.0746000
SBER,20150626,71.3900000,71.4700000,70.4000000,70.6000000,98252300,54.6026000,54.6026000,54.6026000,54.6026000
SBER,20150629,69.1800000,70.9700000,69.0300000,70.2000000,77379440,54.8126000,54.8126000,54.8126000,54.8126000
SBER,20150630,70.2100000,72.5000000,70.0500000,72.3500000,99438130,55.5240000,55.5240000,55.5240000,55.5240000
SBER,20150701,72.2900000,72.9700000,70.7100000,71.0000000,101146530,55.8413000,55.8413000,55.8413000,55.8413000
